,Original_Tags,Tags,YearTagCount
0,"php,html",php,1331
1,"php,html",html,1331
2,"python,tkinter",python,1092
3,"python,tkinter",tkinter,1092
4,"php,jquery,ajax",php,409
5,"php,jquery,ajax",jquery,409
6,"php,jquery,ajax",ajax,409
7,"javascript,node.js,express",javascript,551
8,"javascript,node.js,express",node.js,551
9,"javascript,node.js,express",express,551
10,"python,python-2.7",python,1360
11,"python,python-2.7",python-2.7,1360
12,"python,arrays,numpy",python,969
13,"python,arrays,numpy",arrays,969
14,"python,arrays,numpy",numpy,969
15,"ios,swift,xcode",ios,549
16,"ios,swift,xcode",swift,549
17,"ios,swift,xcode",xcode,549
18,"python,flask",python,453
19,"python,flask",flask,453
20,"c#,regex",c#,715
21,"c#,regex",regex,715
22,"docker,dockerfile",docker,325
23,"docker,dockerfile",dockerfile,325
24,"xml,xslt",xml,731
25,"xml,xslt",xslt,731
26,"java,string",java,378
27,"java,string",string,378
28,"c#,asp.net-mvc",c#,686
29,"c#,asp.net-mvc",asp.net-mvc,686
30,"sql,oracle",sql,2421
31,"sql,oracle",oracle,2421
32,"angular,angular-cli",angular,364
33,"angular,angular-cli",angular-cli,364
34,"python,beautifulsoup",python,569
35,"python,beautifulsoup",beautifulsoup,569
36,"python,django,django-rest-framework",python,534
37,"python,django,django-rest-framework",django,534
38,"python,django,django-rest-framework",django-rest-framework,534
39,"python,opencv",python,345
40,"python,opencv",opencv,345
41,"java,arrays",java,934
42,"java,arrays",arrays,934
43,"angular,typescript",angular,2181
44,"angular,typescript",typescript,2181
45,"c#,uwp",c#,309
46,"c#,uwp",uwp,309
47,"php,wordpress",php,1296
48,"php,wordpress",wordpress,1296
49,"javascript,reactjs,redux",javascript,400
50,"javascript,reactjs,redux",reactjs,400
51,"javascript,reactjs,redux",redux,400
52,"php,json",php,640
53,"php,json",json,640
54,"reactjs,react-native",reactjs,607
55,"reactjs,react-native",react-native,607
56,"python,pandas,dataframe",python,3307
