,Original_Tags,Tags,YearTagCount
0,"android,xml",android,435
1,"android,xml",xml,435
2,"php,html",php,2315
3,"php,html",html,2315
4,"python,tkinter",python,530
5,"python,tkinter",tkinter,530
6,"php,jquery,ajax",php,933
7,"php,jquery,ajax",jquery,933
8,"php,jquery,ajax",ajax,933
9,"windows,batch-file",windows,383
10,"windows,batch-file",batch-file,383
11,"android,facebook",android,479
12,"android,facebook",facebook,479
13,"php,javascript",php,1513
14,"php,javascript",javascript,1513
15,"python,python-2.7",python,1402
16,"python,python-2.7",python-2.7,1402
17,"ruby,regex",ruby,736
18,"ruby,regex",regex,736
19,"jquery,json",jquery,616
20,"jquery,json",json,616
21,"angularjs,angularjs-directive",angularjs,528
22,"angularjs,angularjs-directive",angularjs-directive,528
23,"c#,list",c#,312
24,"c#,list",list,312
25,"c#,sql-server",c#,343
26,"c#,sql-server",sql-server,343
27,"objective-c,cocoa",objective-c,678
28,"objective-c,cocoa",cocoa,678
29,"c#,asp.net-mvc-3",c#,557
30,"c#,asp.net-mvc-3",asp.net-mvc-3,557
31,"c#,regex",c#,1854
32,"c#,regex",regex,1854
33,"xml,xslt",xml,1268
34,"xml,xslt",xslt,1268
35,"c++,winapi",c++,469
36,"c++,winapi",winapi,469
37,"java,hibernate,jpa",java,308
38,"java,hibernate,jpa",hibernate,308
39,"java,hibernate,jpa",jpa,308
40,"javascript,google-chrome-extension",javascript,327
41,"javascript,google-chrome-extension",google-chrome-extension,327
42,"sql,sql-server,sql-server-2008,tsql",sql,553
43,"sql,sql-server,sql-server-2008,tsql",sql-server,553
44,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,553
45,"sql,sql-server,sql-server-2008,tsql",tsql,553
46,"php,mongodb",php,323
47,"php,mongodb",mongodb,323
48,"ruby-on-rails,heroku",ruby-on-rails,309
49,"ruby-on-rails,heroku",heroku,309
50,"android,sharedpreferences",android,318
51,"android,sharedpreferences",sharedpreferences,318
52,"java,string",java,854
53,"java,string",string,854
54,"ios,uitableview",ios,760
55,"ios,uitableview",uitableview,760
56,"android,database,sqlite",android,403
57,"android,database,sqlite",database,403
58,"android,database,sqlite",sqlite,403
59,"c++,boost",c++,414
60,"c++,boost",boost,414
61,"iphone,ios,uitableview",iphone,386
62,"iphone,ios,uitableview",ios,386
63,"iphone,ios,uitableview",uitableview,386
64,"php,mysql,database",php,717
65,"php,mysql,database",mysql,717
66,"php,mysql,database",database,717
67,"c#,asp.net-mvc",c#,992
68,"c#,asp.net-mvc",asp.net-mvc,992
69,"wordpress,wordpress-theming",wordpress,371
70,"wordpress,wordpress-theming",wordpress-theming,371
71,"android,google-play",android,552
72,"android,google-play",google-play,552
73,"apache,.htaccess,mod-rewrite",apache,483
74,"apache,.htaccess,mod-rewrite",.htaccess,483
75,"apache,.htaccess,mod-rewrite",mod-rewrite,483
76,"sql,oracle",sql,2070
77,"sql,oracle",oracle,2070
78,"ios,objective-c,uitableview",ios,468
79,"ios,objective-c,uitableview",objective-c,468
80,"ios,objective-c,uitableview",uitableview,468
81,"objective-c,macos,cocoa",objective-c,355
82,"objective-c,macos,cocoa",macos,355
83,"objective-c,macos,cocoa",cocoa,355
84,"php,javascript,jquery",php,997
85,"php,javascript,jquery",javascript,997
86,"php,javascript,jquery",jquery,997
87,"c#,.net,linq",c#,552
88,"c#,.net,linq",.net,552
89,"c#,.net,linq",linq,552
90,"jquery,asp.net-mvc",jquery,305
91,"jquery,asp.net-mvc",asp.net-mvc,305
92,"python,beautifulsoup",python,339
93,"python,beautifulsoup",beautifulsoup,339
94,"iphone,ios,xcode",iphone,572
95,"iphone,ios,xcode",ios,572
96,"iphone,ios,xcode",xcode,572
97,"java,arrays",java,1024
98,"java,arrays",arrays,1024
99,"php,laravel,laravel-4",php,305
100,"php,laravel,laravel-4",laravel,305
101,"php,laravel,laravel-4",laravel-4,305
102,"apache,mod-rewrite",apache,316
103,"apache,mod-rewrite",mod-rewrite,316
104,"php,wordpress",php,1974
105,"php,wordpress",wordpress,1974
106,"javascript,function",javascript,314
107,"javascript,function",function,314
108,"php,json",php,894
109,"php,json",json,894
110,"java,hibernate",java,908
111,"java,hibernate",hibernate,908
112,"jquery,css",jquery,2011
113,"jquery,css",css,2011
114,"android,android-emulator",android,544
115,"android,android-emulator",android-emulator,544
116,"c++,operator-overloading",c++,363
117,"c++,operator-overloading",operator-overloading,363
118,"javascript,asp.net",javascript,881
119,"javascript,asp.net",asp.net,881
120,"php,javascript,jquery,ajax",php,469
121,"php,javascript,jquery,ajax",javascript,469
122,"php,javascript,jquery,ajax",jquery,469
123,"php,javascript,jquery,ajax",ajax,469
124,"php,regex,preg-replace",php,544
125,"php,regex,preg-replace",regex,544
126,"php,regex,preg-replace",preg-replace,544
127,"jquery,jqgrid",jquery,504
128,"jquery,jqgrid",jqgrid,504
129,"android,actionbarsherlock",android,308
130,"android,actionbarsherlock",actionbarsherlock,308
