,Tags,Year,count
0,['c#'],2008,160
1,['c#'],2009,1453
2,['c#'],2010,3091
3,['c#'],2011,3245
4,['c#'],2012,4166
5,['c#'],2013,4239
6,['c#'],2014,3983
7,['c#'],2015,3688
8,['c#'],2016,3789
9,['c#'],2017,3156
10,['c#'],2018,2782
11,['c#'],2019,2592
12,['c#'],2020,1544
