,Tags,Year,count
0,['jquery'],2008,62
1,['jquery'],2009,1255
2,['jquery'],2010,3572
3,['jquery'],2011,5995
4,['jquery'],2012,7135
5,['jquery'],2013,6590
6,['jquery'],2014,4439
7,['jquery'],2015,3183
8,['jquery'],2016,2466
9,['jquery'],2017,1864
10,['jquery'],2018,1305
11,['jquery'],2019,1054
12,['jquery'],2020,530
