,Tags,Year,count
0,['python'],2008,93
1,['python'],2009,815
2,['python'],2010,1704
3,['python'],2011,2770
4,['python'],2012,4159
5,['python'],2013,5110
6,['python'],2014,5240
7,['python'],2015,5559
8,['python'],2016,5415
9,['python'],2017,5726
10,['python'],2018,5685
11,['python'],2019,7001
12,['python'],2020,4975
