,Tags,Year,count
0,['mongoose'],2011,3
1,['mongoose'],2012,20
2,['mongoose'],2013,28
3,['mongoose'],2014,25
4,['mongoose'],2015,32
5,['mongoose'],2016,27
6,['mongoose'],2017,20
7,['mongoose'],2018,21
8,['mongoose'],2019,36
9,['mongoose'],2020,19
