,Original_Tags,Tags,YearTagCount
0,"android,android-layout",android,937
1,"android,android-layout",android-layout,937
2,"iphone,ios",iphone,444
3,"iphone,ios",ios,444
4,"python,regex",python,411
5,"python,regex",regex,411
6,"mysql,sql",mysql,1412
7,"mysql,sql",sql,1412
8,"ruby-on-rails,ruby",ruby-on-rails,832
9,"ruby-on-rails,ruby",ruby,832
10,"javascript,jquery,ajax",javascript,381
11,"javascript,jquery,ajax",jquery,381
12,"javascript,jquery,ajax",ajax,381
13,"jquery,html",jquery,555
14,"jquery,html",html,555
15,"java,multithreading",java,334
16,"java,multithreading",multithreading,334
17,"sql,sql-server",sql,686
18,"sql,sql-server",sql-server,686
19,"javascript,jquery",javascript,5388
20,"javascript,jquery",jquery,5388
21,"php,arrays",php,819
22,"php,arrays",arrays,819
23,"excel,vba",excel,371
24,"excel,vba",vba,371
25,"php,mysql",php,3162
26,"php,mysql",mysql,3162
27,"php,jquery",php,392
28,"php,jquery",jquery,392
29,"javascript,jquery,html,css",javascript,504
30,"javascript,jquery,html,css",jquery,504
31,"javascript,jquery,html,css",html,504
32,"javascript,jquery,html,css",css,504
33,"java,android",java,1602
34,"java,android",android,1602
35,"javascript,jquery,html",javascript,1117
36,"javascript,jquery,html",jquery,1117
37,"javascript,jquery,html",html,1117
38,"android,listview",android,353
39,"android,listview",listview,353
40,"css,html",css,323
41,"css,html",html,323
42,"android,sqlite",android,488
43,"android,sqlite",sqlite,488
44,"javascript,html",javascript,1115
45,"javascript,html",html,1115
46,"python,django",python,698
47,"python,django",django,698
48,"c#,asp.net",c#,1609
49,"c#,asp.net",asp.net,1609
50,"iphone,objective-c,ios",iphone,637
51,"iphone,objective-c,ios",objective-c,637
52,"iphone,objective-c,ios",ios,637
53,"sql,sql-server,tsql",sql,349
54,"sql,sql-server,tsql",sql-server,349
55,"sql,sql-server,tsql",tsql,349
56,"javascript,regex",javascript,738
57,"javascript,regex",regex,738
58,"c#,wpf",c#,499
59,"c#,wpf",wpf,499
60,"jquery,ajax",jquery,416
61,"jquery,ajax",ajax,416
62,"jquery,jquery-ui",jquery,415
63,"jquery,jquery-ui",jquery-ui,415
64,"javascript,html,css",javascript,496
65,"javascript,html,css",html,496
66,"javascript,html,css",css,496
67,"jquery,html,css",jquery,383
68,"jquery,html,css",html,383
69,"jquery,html,css",css,383
70,"php,codeigniter",php,479
71,"php,codeigniter",codeigniter,479
72,"iphone,objective-c",iphone,1385
73,"iphone,objective-c",objective-c,1385
74,"sql,sql-server-2008",sql,348
75,"sql,sql-server-2008",sql-server-2008,348
76,"c++,templates",c++,367
77,"c++,templates",templates,367
78,"java,swing",java,411
79,"java,swing",swing,411
80,"iphone,objective-c,xcode",iphone,356
81,"iphone,objective-c,xcode",objective-c,356
82,"iphone,objective-c,xcode",xcode,356
83,"ruby-on-rails,ruby,ruby-on-rails-3",ruby-on-rails,635
84,"ruby-on-rails,ruby,ruby-on-rails-3",ruby,635
85,"ruby-on-rails,ruby,ruby-on-rails-3",ruby-on-rails-3,635
86,"c#,.net",c#,1038
87,"c#,.net",.net,1038
88,"jquery,jquery-selectors",jquery,544
89,"jquery,jquery-selectors",jquery-selectors,544
90,"flash,actionscript-3",flash,464
91,"flash,actionscript-3",actionscript-3,464
92,"javascript,jquery,css",javascript,383
93,"javascript,jquery,css",jquery,383
94,"javascript,jquery,css",css,383
95,"iphone,objective-c,cocoa-touch",iphone,370
96,"iphone,objective-c,cocoa-touch",objective-c,370
97,"iphone,objective-c,cocoa-touch",cocoa-touch,370
98,"c#,linq",c#,765
99,"c#,linq",linq,765
100,"c#,winforms",c#,764
101,"c#,winforms",winforms,764
102,"ruby-on-rails,ruby-on-rails-3",ruby-on-rails,1143
103,"ruby-on-rails,ruby-on-rails-3",ruby-on-rails-3,1143
104,"php,zend-framework",php,313
105,"php,zend-framework",zend-framework,313
106,"java,eclipse",java,326
107,"java,eclipse",eclipse,326
108,"php,mysql,sql",php,490
109,"php,mysql,sql",mysql,490
110,"php,mysql,sql",sql,490
111,"java,regex",java,573
112,"java,regex",regex,573
113,"php,html",php,484
114,"php,html",html,484
115,"php,javascript",php,446
116,"php,javascript",javascript,446
117,"c#,regex",c#,495
118,"c#,regex",regex,495
119,"xml,xslt",xml,331
120,"xml,xslt",xslt,331
121,"sql,oracle",sql,369
122,"sql,oracle",oracle,369
123,"php,wordpress",php,405
124,"php,wordpress",wordpress,405
125,"jquery,css",jquery,535
126,"jquery,css",css,535
127,"asp.net-mvc,asp.net-mvc-3",asp.net-mvc,448
128,"asp.net-mvc,asp.net-mvc-3",asp.net-mvc-3,448
129,"html,css",html,3050
130,"html,css",css,3050
131,"php,regex",php,940
132,"php,regex",regex,940
133,"java,generics",java,326
134,"java,generics",generics,326
