,Tags,Year,count
0,['css'],2008,55
1,['css'],2009,429
2,['css'],2010,1100
3,['css'],2011,1840
4,['css'],2012,2426
5,['css'],2013,2723
6,['css'],2014,2324
7,['css'],2015,1865
8,['css'],2016,1492
9,['css'],2017,1373
10,['css'],2018,1038
11,['css'],2019,841
12,['css'],2020,589
