,Original_Tags,Tags,YearTagCount
0,"c#,json.net",c#,606
1,"c#,json.net",json.net,606
2,"java,recursion",java,703
3,"java,recursion",recursion,703
4,"python,django,django-models",python,1238
5,"python,django,django-models",django,1238
6,"python,django,django-models",django-models,1238
7,"python,tensorflow,keras",python,860
8,"python,tensorflow,keras",tensorflow,860
9,"python,tensorflow,keras",keras,860
10,"jquery,twitter-bootstrap",jquery,519
11,"jquery,twitter-bootstrap",twitter-bootstrap,519
12,"php,laravel,laravel-5",php,1933
13,"php,laravel,laravel-5",laravel,1933
14,"php,laravel,laravel-5",laravel-5,1933
15,"swift,firebase,firebase-realtime-database",swift,374
16,"swift,firebase,firebase-realtime-database",firebase,374
17,"swift,firebase,firebase-realtime-database",firebase-realtime-database,374
18,"android,android-volley",android,326
19,"android,android-volley",android-volley,326
20,"angular,angular-material",angular,1257
21,"angular,angular-material",angular-material,1257
22,"cakephp,cakephp-3.0",cakephp,398
23,"cakephp,cakephp-3.0",cakephp-3.0,398
24,"django,django-templates",django,615
25,"django,django-templates",django-templates,615
26,"javascript,jquery,ajax",javascript,3470
27,"javascript,jquery,ajax",jquery,3470
28,"javascript,jquery,ajax",ajax,3470
29,"python,django,django-views",python,361
30,"python,django,django-views",django,361
31,"python,django,django-views",django-views,361
32,"android,android-sqlite",android,339
33,"android,android-sqlite",android-sqlite,339
34,"javascript,php,jquery,html,css",javascript,584
35,"javascript,php,jquery,html,css",php,584
36,"javascript,php,jquery,html,css",jquery,584
37,"javascript,php,jquery,html,css",html,584
38,"javascript,php,jquery,html,css",css,584
39,"jquery,html",jquery,3989
40,"jquery,html",html,3989
41,"python,matplotlib",python,4466
42,"python,matplotlib",matplotlib,4466
43,"python,python-3.x,tkinter",python,989
44,"python,python-3.x,tkinter",python-3.x,989
45,"python,python-3.x,tkinter",tkinter,989
46,"sql,oracle11g",sql,381
47,"sql,oracle11g",oracle11g,381
48,"android,navigation-drawer",android,302
49,"android,navigation-drawer",navigation-drawer,302
50,"apache-flink,flink-streaming",apache-flink,339
51,"apache-flink,flink-streaming",flink-streaming,339
52,"bash,shell,unix",bash,365
53,"bash,shell,unix",shell,365
54,"bash,shell,unix",unix,365
55,"python,wxpython",python,307
56,"python,wxpython",wxpython,307
57,"c#,excel",c#,408
58,"c#,excel",excel,408
59,"c#,oop",c#,318
60,"c#,oop",oop,318
61,"java,regex,string",java,640
62,"java,regex,string",regex,640
63,"java,regex,string",string,640
64,"emacs,elisp",emacs,358
65,"emacs,elisp",elisp,358
66,"excel,excel-formula",excel,3774
67,"excel,excel-formula",excel-formula,3774
68,"javascript,css,reactjs",javascript,364
69,"javascript,css,reactjs",css,364
70,"javascript,css,reactjs",reactjs,364
71,"javascript,highcharts",javascript,1350
72,"javascript,highcharts",highcharts,1350
73,"xml,xslt,xslt-1.0",xml,505
74,"xml,xslt,xslt-1.0",xslt,505
75,"xml,xslt,xslt-1.0",xslt-1.0,505
76,"java,spring,hibernate",java,533
77,"java,spring,hibernate",spring,533
78,"java,spring,hibernate",hibernate,533
79,"javascript,jquery,html,css,twitter-bootstrap",javascript,1817
80,"javascript,jquery,html,css,twitter-bootstrap",jquery,1817
81,"javascript,jquery,html,css,twitter-bootstrap",html,1817
82,"javascript,jquery,html,css,twitter-bootstrap",css,1817
83,"javascript,jquery,html,css,twitter-bootstrap",twitter-bootstrap,1817
84,"php,magento",php,709
85,"php,magento",magento,709
86,"batch-file,cmd",batch-file,931
87,"batch-file,cmd",cmd,931
88,"c++,qt",c++,2434
89,"c++,qt",qt,2434
90,"c#,elasticsearch,nest",c#,310
91,"c#,elasticsearch,nest",elasticsearch,310
92,"c#,elasticsearch,nest",nest,310
93,"javascript,jquery,forms",javascript,405
94,"javascript,jquery,forms",jquery,405
95,"javascript,jquery,forms",forms,405
96,"laravel,laravel-5,eloquent",laravel,334
97,"laravel,laravel-5,eloquent",laravel-5,334
98,"laravel,laravel-5,eloquent",eloquent,334
99,"node.js,mongodb,mongoose",node.js,2322
100,"node.js,mongodb,mongoose",mongodb,2322
101,"node.js,mongodb,mongoose",mongoose,2322
102,"php,symfony",php,1531
103,"php,symfony",symfony,1531
104,"vue.js,vuex",vue.js,302
105,"vue.js,vuex",vuex,302
106,"c#,asp.net,webforms",c#,458
107,"c#,asp.net,webforms",asp.net,458
108,"c#,asp.net,webforms",webforms,458
109,"html,css,twitter-bootstrap,bootstrap-4",html,535
110,"html,css,twitter-bootstrap,bootstrap-4",css,535
111,"html,css,twitter-bootstrap,bootstrap-4",twitter-bootstrap,535
112,"html,css,twitter-bootstrap,bootstrap-4",bootstrap-4,535
113,"python,list-comprehension",python,460
114,"python,list-comprehension",list-comprehension,460
115,"twitter-bootstrap,twitter-bootstrap-3",twitter-bootstrap,431
116,"twitter-bootstrap,twitter-bootstrap-3",twitter-bootstrap-3,431
117,"django,django-queryset",django,310
118,"django,django-queryset",django-queryset,310
119,"html,css,sass",html,460
120,"html,css,sass",css,460
121,"html,css,sass",sass,460
122,"java,if-statement",java,443
123,"java,if-statement",if-statement,443
124,"javascript,object",javascript,835
125,"javascript,object",object,835
126,"java,algorithm",java,711
127,"java,algorithm",algorithm,711
128,"java,multithreading",java,2240
129,"java,multithreading",multithreading,2240
130,"json,jq",json,492
131,"json,jq",jq,492
132,"mysql,triggers",mysql,354
133,"mysql,triggers",triggers,354
134,"sql,sql-server",sql,15760
135,"sql,sql-server",sql-server,15760
