,Tags,Year,count
0,['php'],2008,97
1,['php'],2009,1218
2,['php'],2010,3390
3,['php'],2011,5504
4,['php'],2012,6829
5,['php'],2013,6923
6,['php'],2014,6122
7,['php'],2015,5069
8,['php'],2016,4933
9,['php'],2017,3964
10,['php'],2018,3222
11,['php'],2019,2392
12,['php'],2020,1287
