,Tags,Year,count
0,['html'],2008,24
1,['html'],2009,192
2,['html'],2010,534
3,['html'],2011,764
4,['html'],2012,833
5,['html'],2013,883
6,['html'],2014,769
7,['html'],2015,615
8,['html'],2016,617
9,['html'],2017,547
10,['html'],2018,373
11,['html'],2019,361
12,['html'],2020,247
