,Original_Tags,Tags,YearTagCount
0,"php,html",php,971
1,"php,html",html,971
2,"python,tkinter",python,1149
3,"python,tkinter",tkinter,1149
4,"javascript,node.js,express",javascript,491
5,"javascript,node.js,express",node.js,491
6,"javascript,node.js,express",express,491
7,"reactjs,typescript",reactjs,512
8,"reactjs,typescript",typescript,512
9,"python,python-2.7",python,763
10,"python,python-2.7",python-2.7,763
11,"python,arrays,numpy",python,730
12,"python,arrays,numpy",arrays,730
13,"python,arrays,numpy",numpy,730
14,"java,spring-boot",java,312
15,"java,spring-boot",spring-boot,312
16,"ios,swift,xcode",ios,439
17,"ios,swift,xcode",swift,439
18,"ios,swift,xcode",xcode,439
19,"python,flask",python,460
20,"python,flask",flask,460
21,"c#,regex",c#,606
22,"c#,regex",regex,606
23,"docker,dockerfile",docker,319
24,"docker,dockerfile",dockerfile,319
25,"xml,xslt",xml,535
26,"xml,xslt",xslt,535
27,"python,python-3.x,python-2.7",python,333
28,"python,python-3.x,python-2.7",python-3.x,333
29,"python,python-3.x,python-2.7",python-2.7,333
30,"c#,asp.net-mvc",c#,515
31,"c#,asp.net-mvc",asp.net-mvc,515
32,"sql,oracle",sql,2337
33,"sql,oracle",oracle,2337
34,"python,beautifulsoup",python,622
35,"python,beautifulsoup",beautifulsoup,622
36,"python,django,django-rest-framework",python,545
37,"python,django,django-rest-framework",django,545
38,"python,django,django-rest-framework",django-rest-framework,545
39,"python,opencv",python,422
40,"python,opencv",opencv,422
41,"java,arrays",java,691
42,"java,arrays",arrays,691
43,"angular,typescript",angular,2141
44,"angular,typescript",typescript,2141
45,"php,wordpress",php,1034
46,"php,wordpress",wordpress,1034
47,"javascript,reactjs,redux",javascript,418
48,"javascript,reactjs,redux",reactjs,418
49,"javascript,reactjs,redux",redux,418
50,"php,json",php,465
51,"php,json",json,465
52,"reactjs,react-native",reactjs,683
53,"reactjs,react-native",react-native,683
54,"python,pandas,dataframe",python,3983
55,"python,pandas,dataframe",pandas,3983
56,"python,pandas,dataframe",dataframe,3983
57,"r,shiny",r,933
58,"r,shiny",shiny,933
59,"android,listview,android-listview",android,439
60,"android,listview,android-listview",listview,439
61,"android,listview,android-listview",android-listview,439
62,"vba,ms-word",vba,434
63,"vba,ms-word",ms-word,434
64,"scala,apache-spark,apache-spark-sql",scala,473
65,"scala,apache-spark,apache-spark-sql",apache-spark,473
66,"scala,apache-spark,apache-spark-sql",apache-spark-sql,473
67,"javascript,reactjs,react-hooks",javascript,415
68,"javascript,reactjs,react-hooks",reactjs,415
69,"javascript,reactjs,react-hooks",react-hooks,415
70,"javascript,php,html",javascript,436
71,"javascript,php,html",php,436
72,"javascript,php,html",html,436
73,"bash,shell",bash,534
74,"bash,shell",shell,534
75,"python,list",python,1170
76,"python,list",list,1170
77,"html,css,flexbox",html,1029
78,"html,css,flexbox",css,1029
79,"html,css,flexbox",flexbox,1029
80,"node.js,express",node.js,604
81,"node.js,express",express,604
82,"laravel,eloquent",laravel,498
83,"laravel,eloquent",eloquent,498
84,"python,python-3.x,pandas",python,1195
85,"python,python-3.x,pandas",python-3.x,1195
86,"python,python-3.x,pandas",pandas,1195
87,"firebase,google-cloud-firestore",firebase,390
88,"firebase,google-cloud-firestore",google-cloud-firestore,390
89,"python,tensorflow",python,1186
90,"python,tensorflow",tensorflow,1186
91,"html,css",html,8104
92,"html,css",css,8104
93,"php,regex",php,713
94,"php,regex",regex,713
95,"javascript,vue.js",javascript,1193
96,"javascript,vue.js",vue.js,1193
97,"javascript,reactjs,ecmascript-6",javascript,350
98,"javascript,reactjs,ecmascript-6",reactjs,350
99,"javascript,reactjs,ecmascript-6",ecmascript-6,350
100,"node.js,mongodb",node.js,349
101,"node.js,mongodb",mongodb,349
102,"reactjs,react-hooks",reactjs,505
103,"reactjs,react-hooks",react-hooks,505
104,"javascript,reactjs,react-native",javascript,627
105,"javascript,reactjs,react-native",reactjs,627
106,"javascript,reactjs,react-native",react-native,627
107,"mongodb,mongodb-query",mongodb,318
108,"mongodb,mongodb-query",mongodb-query,318
109,"java,generics",java,357
110,"java,generics",generics,357
111,"google-apps-script,google-sheets",google-apps-script,840
112,"google-apps-script,google-sheets",google-sheets,840
113,"python,json",python,684
114,"python,json",json,684
115,"python,pandas,matplotlib",python,404
116,"python,pandas,matplotlib",pandas,404
117,"python,pandas,matplotlib",matplotlib,404
118,"android,android-listview",android,1231
119,"android,android-listview",android-listview,1231
120,"php,wordpress,woocommerce",php,364
121,"php,wordpress,woocommerce",wordpress,364
122,"php,wordpress,woocommerce",woocommerce,364
123,"mongodb,mongodb-query,aggregation-framework",mongodb,357
124,"mongodb,mongodb-query,aggregation-framework",mongodb-query,357
125,"mongodb,mongodb-query,aggregation-framework",aggregation-framework,357
126,"r,regex",r,412
127,"r,regex",regex,412
128,"android,android-layout",android,461
129,"android,android-layout",android-layout,461
130,"java,spring",java,440
131,"java,spring",spring,440
132,"java,spring,spring-boot",java,568
133,"java,spring,spring-boot",spring,568
134,"java,spring,spring-boot",spring-boot,568
135,"php,laravel",php,2932
136,"php,laravel",laravel,2932
137,"python,regex",python,1893
138,"python,regex",regex,1893
139,"git,github",git,662
140,"git,github",github,662
141,"r,dplyr",r,1764
142,"r,dplyr",dplyr,1764
143,"linux,bash",linux,352
144,"linux,bash",bash,352
145,"c#,entity-framework",c#,334
146,"c#,entity-framework",entity-framework,334
147,"excel,vba,excel-formula",excel,330
148,"excel,vba,excel-formula",vba,330
149,"excel,vba,excel-formula",excel-formula,330
150,"javascript,arrays,object",javascript,550
151,"javascript,arrays,object",arrays,550
152,"javascript,arrays,object",object,550
153,"mysql,sql",mysql,4325
154,"mysql,sql",sql,4325
155,"python,csv",python,488
156,"python,csv",csv,488
157,"php,mysql,mysqli",php,315
158,"php,mysql,mysqli",mysql,315
159,"php,mysql,mysqli",mysqli,315
160,"sql,postgresql",sql,2061
161,"sql,postgresql",postgresql,2061
162,"javascript,angularjs",javascript,760
163,"javascript,angularjs",angularjs,760
164,"ruby-on-rails,ruby",ruby-on-rails,1162
165,"ruby-on-rails,ruby",ruby,1162
166,"python,django,django-models",python,360
167,"python,django,django-models",django,360
168,"python,django,django-models",django-models,360
169,"python,tensorflow,keras",python,552
170,"python,tensorflow,keras",tensorflow,552
171,"python,tensorflow,keras",keras,552
172,"php,laravel,laravel-5",php,623
173,"php,laravel,laravel-5",laravel,623
174,"php,laravel,laravel-5",laravel-5,623
175,"angular,angular-material",angular,808
176,"angular,angular-material",angular-material,808
177,"javascript,jquery,ajax",javascript,563
178,"javascript,jquery,ajax",jquery,563
179,"javascript,jquery,ajax",ajax,563
180,"jquery,html",jquery,770
181,"jquery,html",html,770
182,"python,matplotlib",python,1427
183,"python,matplotlib",matplotlib,1427
184,"python,python-3.x,tkinter",python,430
185,"python,python-3.x,tkinter",python-3.x,430
186,"python,python-3.x,tkinter",tkinter,430
187,"excel,excel-formula",excel,1370
