,Original_Tags,Tags,YearTagCount
0,"android,xml",android,535
1,"android,xml",xml,535
2,"php,html",php,2908
3,"php,html",html,2908
4,"python,tkinter",python,791
5,"python,tkinter",tkinter,791
6,"php,jquery,ajax",php,1077
7,"php,jquery,ajax",jquery,1077
8,"php,jquery,ajax",ajax,1077
9,"javascript,node.js,express",javascript,444
10,"javascript,node.js,express",node.js,444
11,"javascript,node.js,express",express,444
12,"windows,batch-file",windows,505
13,"windows,batch-file",batch-file,505
14,"android,facebook",android,468
15,"android,facebook",facebook,468
16,"php,javascript",php,1068
17,"php,javascript",javascript,1068
18,"python,python-2.7",python,2335
19,"python,python-2.7",python-2.7,2335
20,"ruby,regex",ruby,803
21,"ruby,regex",regex,803
22,"python,arrays,numpy",python,577
23,"python,arrays,numpy",arrays,577
24,"python,arrays,numpy",numpy,577
25,"jquery,json",jquery,652
26,"jquery,json",json,652
27,"angularjs,angularjs-directive",angularjs,1176
28,"angularjs,angularjs-directive",angularjs-directive,1176
29,"python,flask",python,412
30,"python,flask",flask,412
31,"c#,list",c#,392
32,"c#,list",list,392
33,"c#,sql-server",c#,428
34,"c#,sql-server",sql-server,428
35,"java,android,json",java,361
36,"java,android,json",android,361
37,"java,android,json",json,361
38,"laravel,laravel-4",laravel,569
39,"laravel,laravel-4",laravel-4,569
40,"objective-c,cocoa",objective-c,454
41,"objective-c,cocoa",cocoa,454
42,"c#,asp.net-mvc-3",c#,397
43,"c#,asp.net-mvc-3",asp.net-mvc-3,397
44,"c#,regex",c#,2033
45,"c#,regex",regex,2033
46,"scala,sbt",scala,351
47,"scala,sbt",sbt,351
48,"xml,xslt",xml,1514
49,"xml,xslt",xslt,1514
50,"c++,winapi",c++,490
51,"c++,winapi",winapi,490
52,"java,hibernate,jpa",java,342
53,"java,hibernate,jpa",hibernate,342
54,"java,hibernate,jpa",jpa,342
55,"javascript,google-chrome-extension",javascript,366
56,"javascript,google-chrome-extension",google-chrome-extension,366
57,"sql,sql-server,sql-server-2008,tsql",sql,656
58,"sql,sql-server,sql-server-2008,tsql",sql-server,656
59,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,656
60,"sql,sql-server,sql-server-2008,tsql",tsql,656
61,"php,mongodb",php,333
62,"php,mongodb",mongodb,333
63,"ruby-on-rails,heroku",ruby-on-rails,327
64,"ruby-on-rails,heroku",heroku,327
65,"android,sharedpreferences",android,366
66,"android,sharedpreferences",sharedpreferences,366
67,"java,string",java,1058
68,"java,string",string,1058
69,"c#,asp.net-mvc,asp.net-mvc-4",c#,412
70,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc,412
71,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc-4,412
72,"ios,uitableview",ios,978
73,"ios,uitableview",uitableview,978
74,"android,database,sqlite",android,388
75,"android,database,sqlite",database,388
76,"android,database,sqlite",sqlite,388
77,"angularjs,angularjs-directive,angularjs-scope",angularjs,373
78,"angularjs,angularjs-directive,angularjs-scope",angularjs-directive,373
79,"angularjs,angularjs-directive,angularjs-scope",angularjs-scope,373
80,"c#,windows-phone-8",c#,442
81,"c#,windows-phone-8",windows-phone-8,442
82,"c++,boost",c++,466
83,"c++,boost",boost,466
84,"php,mysql,database",php,748
85,"php,mysql,database",mysql,748
86,"php,mysql,database",database,748
87,"c#,asp.net-mvc",c#,1279
88,"c#,asp.net-mvc",asp.net-mvc,1279
89,"wordpress,wordpress-theming",wordpress,372
90,"wordpress,wordpress-theming",wordpress-theming,372
91,"android,google-play",android,527
