,Tags,Year,count
0,['highcharts'],2010,1
1,['highcharts'],2011,24
2,['highcharts'],2012,77
3,['highcharts'],2013,437
4,['highcharts'],2014,244
5,['highcharts'],2015,208
6,['highcharts'],2016,156
7,['highcharts'],2017,175
8,['highcharts'],2018,167
9,['highcharts'],2019,202
10,['highcharts'],2020,141
