,Original_Tags,Tags,YearTagCount
0,"android,xml",android,513
1,"android,xml",xml,513
2,"javascript,d3.js,svg",javascript,492
3,"javascript,d3.js,svg",d3.js,492
4,"javascript,d3.js,svg",svg,492
5,"php,html",php,2699
6,"php,html",html,2699
7,"python,tkinter",python,2034
8,"python,tkinter",tkinter,2034
9,"swift,swift3",swift,342
10,"swift,swift3",swift3,342
11,"android,gradle",android,357
12,"android,gradle",gradle,357
13,"php,jquery,ajax",php,806
14,"php,jquery,ajax",jquery,806
15,"php,jquery,ajax",ajax,806
16,"bash,awk,sed",bash,319
17,"bash,awk,sed",awk,319
18,"bash,awk,sed",sed,319
19,"javascript,node.js,express",javascript,1130
20,"javascript,node.js,express",node.js,1130
21,"javascript,node.js,express",express,1130
22,"python,function",python,363
23,"python,function",function,363
24,"windows,batch-file",windows,562
25,"windows,batch-file",batch-file,562
26,"python,bokeh",python,324
27,"python,bokeh",bokeh,324
28,"reactjs,typescript",reactjs,636
29,"reactjs,typescript",typescript,636
30,"python,python-2.7",python,2672
31,"python,python-2.7",python-2.7,2672
32,"ruby,regex",ruby,378
33,"ruby,regex",regex,378
34,"javascript,google-apps-script,google-sheets",javascript,380
35,"javascript,google-apps-script,google-sheets",google-apps-script,380
36,"javascript,google-apps-script,google-sheets",google-sheets,380
37,"python,arrays,numpy",python,1699
38,"python,arrays,numpy",arrays,1699
39,"python,arrays,numpy",numpy,1699
40,"java,spring-boot",java,439
41,"java,spring-boot",spring-boot,439
42,"angularjs,angularjs-directive",angularjs,441
43,"angularjs,angularjs-directive",angularjs-directive,441
44,"ios,swift,xcode",ios,945
45,"ios,swift,xcode",swift,945
46,"ios,swift,xcode",xcode,945
47,"python,flask",python,924
48,"python,flask",flask,924
49,"r,dataframe,dplyr",r,340
50,"r,dataframe,dplyr",dataframe,340
51,"r,dataframe,dplyr",dplyr,340
52,"c#,list",c#,364
53,"c#,list",list,364
54,"c#,sql-server",c#,605
55,"c#,sql-server",sql-server,605
56,"java,android,json",java,403
57,"java,android,json",android,403
58,"java,android,json",json,403
59,"python,recursion",python,366
60,"python,recursion",recursion,366
61,"regex,powershell",regex,310
62,"regex,powershell",powershell,310
63,"python,xml",python,305
64,"python,xml",xml,305
65,"c#,regex",c#,1507
66,"c#,regex",regex,1507
67,"docker,dockerfile",docker,607
68,"docker,dockerfile",dockerfile,607
69,"scala,sbt",scala,335
70,"scala,sbt",sbt,335
71,"vba,outlook",vba,393
72,"vba,outlook",outlook,393
73,"xml,xslt",xml,1459
74,"xml,xslt",xslt,1459
75,"c++,winapi",c++,347
76,"c++,winapi",winapi,347
77,"python,python-3.x,python-2.7",python,403
78,"python,python-3.x,python-2.7",python-3.x,403
79,"python,python-3.x,python-2.7",python-2.7,403
80,"java,hibernate,jpa",java,353
81,"java,hibernate,jpa",hibernate,353
82,"java,hibernate,jpa",jpa,353
83,"java,selenium",java,439
84,"java,selenium",selenium,439
85,"javascript,google-chrome-extension",javascript,325
86,"javascript,google-chrome-extension",google-chrome-extension,325
87,"python,keras",python,370
88,"python,keras",keras,370
89,"java,string",java,733
90,"java,string",string,733
91,"reactjs,react-redux",reactjs,395
92,"reactjs,react-redux",react-redux,395
93,"html,twitter-bootstrap,css",html,309
94,"html,twitter-bootstrap,css",twitter-bootstrap,309
95,"html,twitter-bootstrap,css",css,309
96,"ios,swift,core-data",ios,322
97,"ios,swift,core-data",swift,322
98,"ios,swift,core-data",core-data,322
99,"php,mysql,database",php,414
100,"php,mysql,database",mysql,414
101,"php,mysql,database",database,414
102,"android,sqlite,android-sqlite",android,316
103,"android,sqlite,android-sqlite",sqlite,316
104,"android,sqlite,android-sqlite",android-sqlite,316
105,"azure,azure-functions",azure,371
106,"azure,azure-functions",azure-functions,371
107,"c#,asp.net-mvc",c#,1405
108,"c#,asp.net-mvc",asp.net-mvc,1405
109,"javascript,jquery,html,twitter-bootstrap",javascript,336
110,"javascript,jquery,html,twitter-bootstrap",jquery,336
111,"javascript,jquery,html,twitter-bootstrap",html,336
112,"javascript,jquery,html,twitter-bootstrap",twitter-bootstrap,336
113,"apache,.htaccess,mod-rewrite",apache,302
114,"apache,.htaccess,mod-rewrite",.htaccess,302
115,"apache,.htaccess,mod-rewrite",mod-rewrite,302
116,"java,selenium,selenium-webdriver",java,383
117,"java,selenium,selenium-webdriver",selenium,383
118,"java,selenium,selenium-webdriver",selenium-webdriver,383
119,"javascript,google-apps-script",javascript,355
120,"javascript,google-apps-script",google-apps-script,355
121,"node.js,mongodb,express,mongoose",node.js,374
122,"node.js,mongodb,express,mongoose",mongodb,374
123,"node.js,mongodb,express,mongoose",express,374
124,"node.js,mongodb,express,mongoose",mongoose,374
125,"python,html,django",python,338
126,"python,html,django",html,338
127,"python,html,django",django,338
128,"sql,oracle",sql,4800
129,"sql,oracle",oracle,4800
130,"ios,objective-c,uitableview",ios,419
131,"ios,objective-c,uitableview",objective-c,419
132,"ios,objective-c,uitableview",uitableview,419
133,"javascript,node.js,promise",javascript,328
134,"javascript,node.js,promise",node.js,328
135,"javascript,node.js,promise",promise,328
136,"angular,angular-cli",angular,524
137,"angular,angular-cli",angular-cli,524
138,"c#,.net,linq",c#,321
139,"c#,.net,linq",.net,321
140,"c#,.net,linq",linq,321
141,"python,beautifulsoup",python,1074
142,"python,beautifulsoup",beautifulsoup,1074
143,"python,django,django-rest-framework",python,982
144,"python,django,django-rest-framework",django,982
145,"python,django,django-rest-framework",django-rest-framework,982
146,"python,opencv",python,688
147,"python,opencv",opencv,688
148,"java,arrays",java,1892
149,"java,arrays",arrays,1892
150,"angular,typescript",angular,3690
151,"angular,typescript",typescript,3690
152,"javascript,angularjs,angularjs-directive",javascript,306
153,"javascript,angularjs,angularjs-directive",angularjs,306
154,"javascript,angularjs,angularjs-directive",angularjs-directive,306
155,"python,numpy,matplotlib",python,306
156,"python,numpy,matplotlib",numpy,306
157,"python,numpy,matplotlib",matplotlib,306
158,"c#,uwp",c#,515
159,"c#,uwp",uwp,515
160,"javascript,vue.js,vuejs2,vue-component",javascript,386
161,"javascript,vue.js,vuejs2,vue-component",vue.js,386
162,"javascript,vue.js,vuejs2,vue-component",vuejs2,386
163,"javascript,vue.js,vuejs2,vue-component",vue-component,386
164,"jquery,html,css,twitter-bootstrap",jquery,328
165,"jquery,html,css,twitter-bootstrap",html,328
166,"jquery,html,css,twitter-bootstrap",css,328
167,"jquery,html,css,twitter-bootstrap",twitter-bootstrap,328
168,"php,wordpress",php,2640
169,"php,wordpress",wordpress,2640
170,"python,django,python-3.x",python,307
171,"python,django,python-3.x",django,307
172,"python,django,python-3.x",python-3.x,307
173,"javascript,function",javascript,445
174,"javascript,function",function,445
175,"javascript,reactjs,redux",javascript,790
176,"javascript,reactjs,redux",reactjs,790
177,"javascript,reactjs,redux",redux,790
178,"php,json",php,1262
179,"php,json",json,1262
180,"reactjs,react-native",reactjs,1087
181,"reactjs,react-native",react-native,1087
182,"python,pandas,dataframe",python,6363
183,"python,pandas,dataframe",pandas,6363
184,"python,pandas,dataframe",dataframe,6363
185,"r,shiny",r,1821
186,"r,shiny",shiny,1821
187,"java,hibernate",java,629
188,"java,hibernate",hibernate,629
189,"vba,ms-word",vba,735
190,"vba,ms-word",ms-word,735
191,"jquery,css",jquery,809
192,"jquery,css",css,809
193,"python,arrays",python,460
194,"python,arrays",arrays,460
195,"scala,apache-spark,apache-spark-sql",scala,789
196,"scala,apache-spark,apache-spark-sql",apache-spark,789
197,"scala,apache-spark,apache-spark-sql",apache-spark-sql,789
198,"sql,oracle,plsql",sql,575
199,"sql,oracle,plsql",oracle,575
200,"sql,oracle,plsql",plsql,575
201,"python,pycharm",python,332
202,"python,pycharm",pycharm,332
203,"python,selenium,selenium-webdriver",python,333
204,"python,selenium,selenium-webdriver",selenium,333
205,"python,selenium,selenium-webdriver",selenium-webdriver,333
206,"c,arrays,pointers",c,412
207,"c,arrays,pointers",arrays,412
208,"c,arrays,pointers",pointers,412
209,"amazon-web-services,amazon-ec2",amazon-web-services,429
210,"amazon-web-services,amazon-ec2",amazon-ec2,429
211,"ios,xcode",ios,606
212,"ios,xcode",xcode,606
213,"php,xml",php,442
214,"php,xml",xml,442
215,"python,sympy",python,310
216,"python,sympy",sympy,310
217,"css,wordpress",css,303
218,"css,wordpress",wordpress,303
219,"javascript,reactjs,react-hooks",javascript,415
220,"javascript,reactjs,react-hooks",reactjs,415
221,"javascript,reactjs,react-hooks",react-hooks,415
222,"jenkins,jenkins-pipeline",jenkins,558
223,"jenkins,jenkins-pipeline",jenkins-pipeline,558
224,"sql,amazon-redshift",sql,325
225,"sql,amazon-redshift",amazon-redshift,325
226,"c++,multithreading",c++,334
227,"c++,multithreading",multithreading,334
228,"html,css,css-selectors",html,468
229,"html,css,css-selectors",css,468
230,"html,css,css-selectors",css-selectors,468
231,"javascript,php,html",javascript,1036
232,"javascript,php,html",php,1036
233,"javascript,php,html",html,1036
234,"bash,shell",bash,1220
