,Tags,Year,count
0,['google-apps-script'],2011,5
1,['google-apps-script'],2012,457
2,['google-apps-script'],2013,373
3,['google-apps-script'],2014,298
4,['google-apps-script'],2015,186
5,['google-apps-script'],2016,193
6,['google-apps-script'],2017,262
7,['google-apps-script'],2018,173
8,['google-apps-script'],2019,359
9,['google-apps-script'],2020,268
