,Original_Tags,Tags,YearTagCount
0,"ember.js,handlebars.js",ember.js,318
1,"ember.js,handlebars.js",handlebars.js,318
2,"laravel,eloquent",laravel,330
3,"laravel,eloquent",eloquent,330
4,"php,arrays,sorting",php,648
5,"php,arrays,sorting",arrays,648
6,"php,arrays,sorting",sorting,648
7,"c#,reflection",c#,601
8,"c#,reflection",reflection,601
9,"ios,xcode,swift",ios,790
10,"ios,xcode,swift",xcode,790
11,"ios,xcode,swift",swift,790
12,"python,tensorflow",python,324
13,"python,tensorflow",tensorflow,324
14,"c#,asp.net,sql-server",c#,426
15,"c#,asp.net,sql-server",asp.net,426
16,"c#,asp.net,sql-server",sql-server,426
17,"javascript,html,canvas",javascript,1255
18,"javascript,html,canvas",html,1255
19,"javascript,html,canvas",canvas,1255
20,"html,css",html,34969
21,"html,css",css,34969
22,"java,random",java,328
23,"java,random",random,328
24,"javascript,jquery,jquery-ui",javascript,1122
25,"javascript,jquery,jquery-ui",jquery,1122
26,"javascript,jquery,jquery-ui",jquery-ui,1122
27,"javascript,node.js,mongodb,mongoose",javascript,511
28,"javascript,node.js,mongodb,mongoose",node.js,511
29,"javascript,node.js,mongodb,mongoose",mongodb,511
30,"javascript,node.js,mongodb,mongoose",mongoose,511
31,"windows,batch-file,cmd",windows,554
32,"windows,batch-file,cmd",batch-file,554
33,"windows,batch-file,cmd",cmd,554
34,"elixir,phoenix-framework",elixir,397
35,"elixir,phoenix-framework",phoenix-framework,397
36,"php,regex",php,4990
37,"php,regex",regex,4990
38,"python,algorithm",python,384
39,"python,algorithm",algorithm,384
40,"python,sqlite",python,482
41,"python,sqlite",sqlite,482
42,"ruby,rspec",ruby,421
43,"ruby,rspec",rspec,421
44,"c#,.net,wpf",c#,606
45,"c#,.net,wpf",.net,606
46,"c#,.net,wpf",wpf,606
47,"git,version-control",git,473
48,"git,version-control",version-control,473
49,"ios,objective-c,swift",ios,483
50,"ios,objective-c,swift",objective-c,483
51,"ios,objective-c,swift",swift,483
52,"javascript,html,css,twitter-bootstrap",javascript,353
53,"javascript,html,css,twitter-bootstrap",html,353
54,"javascript,html,css,twitter-bootstrap",css,353
55,"javascript,html,css,twitter-bootstrap",twitter-bootstrap,353
56,"javascript,jquery,knockout.js",javascript,451
57,"javascript,jquery,knockout.js",jquery,451
58,"javascript,jquery,knockout.js",knockout.js,451
59,"javascript,vue.js",javascript,333
60,"javascript,vue.js",vue.js,333
61,"scala,playframework",scala,335
62,"scala,playframework",playframework,335
63,"java,enums",java,557
64,"java,enums",enums,557
65,"javascript,html,dom",javascript,736
66,"javascript,html,dom",html,736
67,"javascript,html,dom",dom,736
68,"javascript,underscore.js",javascript,577
69,"javascript,underscore.js",underscore.js,577
70,"node.js,mongodb",node.js,789
71,"node.js,mongodb",mongodb,789
72,"r,plot",r,896
73,"r,plot",plot,896
74,"android,layout",android,454
75,"android,layout",layout,454
76,"mongodb,mongodb-query",mongodb,640
77,"mongodb,mongodb-query",mongodb-query,640
78,"mysql,join",mysql,896
79,"mysql,join",join,896
80,"angularjs,angularjs-scope",angularjs,553
81,"angularjs,angularjs-scope",angularjs-scope,553
82,"java,generics",java,1950
83,"java,generics",generics,1950
84,"php,mysql,phpmyadmin",php,374
85,"php,mysql,phpmyadmin",mysql,374
86,"php,mysql,phpmyadmin",phpmyadmin,374
87,"c,arrays",c,1237
88,"c,arrays",arrays,1237
89,"c++,class",c++,409
90,"c++,class",class,409
91,"java,android,libgdx",java,385
92,"java,android,libgdx",android,385
93,"java,android,libgdx",libgdx,385
94,"c#,linq,list",c#,305
95,"c#,linq,list",linq,305
96,"c#,linq,list",list,305
97,"google-apps-script,google-sheets",google-apps-script,841
98,"google-apps-script,google-sheets",google-sheets,841
99,"javascript,meteor",javascript,931
100,"javascript,meteor",meteor,931
101,"java,jsp,servlets",java,547
102,"java,jsp,servlets",jsp,547
103,"java,jsp,servlets",servlets,547
104,"java,spring-mvc",java,306
105,"java,spring-mvc",spring-mvc,306
106,"javascript,google-maps",javascript,700
107,"javascript,google-maps",google-maps,700
108,"php,arrays,multidimensional-array",php,1395
109,"php,arrays,multidimensional-array",arrays,1395
110,"php,arrays,multidimensional-array",multidimensional-array,1395
111,"android,google-maps",android,1115
112,"android,google-maps",google-maps,1115
113,"html,css,twitter-bootstrap,twitter-bootstrap-3",html,713
114,"html,css,twitter-bootstrap,twitter-bootstrap-3",css,713
115,"html,css,twitter-bootstrap,twitter-bootstrap-3",twitter-bootstrap,713
116,"html,css,twitter-bootstrap,twitter-bootstrap-3",twitter-bootstrap-3,713
117,"javascript,jquery,checkbox",javascript,375
118,"javascript,jquery,checkbox",jquery,375
119,"javascript,jquery,checkbox",checkbox,375
120,"sql,sql-server-2008,tsql",sql,490
121,"sql,sql-server-2008,tsql",sql-server-2008,490
122,"sql,sql-server-2008,tsql",tsql,490
123,"xml,xpath",xml,497
124,"xml,xpath",xpath,497
125,"css,twitter-bootstrap",css,1873
126,"css,twitter-bootstrap",twitter-bootstrap,1873
127,"php,.htaccess",php,908
128,"php,.htaccess",.htaccess,908
129,"php,preg-replace",php,328
130,"php,preg-replace",preg-replace,328
131,"python,json",python,901
132,"python,json",json,901
133,"android,android-listview",android,1042
134,"android,android-listview",android-listview,1042
135,"android,webview",android,519
136,"android,webview",webview,519
137,"angular,angular2-routing",angular,438
138,"angular,angular2-routing",angular2-routing,438
139,"php,wordpress,woocommerce",php,583
140,"php,wordpress,woocommerce",wordpress,583
141,"php,wordpress,woocommerce",woocommerce,583
142,"ruby-on-rails,ruby-on-rails-3,activerecord",ruby-on-rails,305
143,"ruby-on-rails,ruby-on-rails-3,activerecord",ruby-on-rails-3,305
144,"ruby-on-rails,ruby-on-rails-3,activerecord",activerecord,305
145,"scheme,racket",scheme,440
146,"scheme,racket",racket,440
147,"c#,xna",c#,443
148,"c#,xna",xna,443
149,"mongodb,mongodb-query,aggregation-framework",mongodb,526
150,"mongodb,mongodb-query,aggregation-framework",mongodb-query,526
151,"mongodb,mongodb-query,aggregation-framework",aggregation-framework,526
152,"sql,sql-server,database",sql,474
153,"sql,sql-server,database",sql-server,474
154,"sql,sql-server,database",database,474
155,"vba,excel,excel-2010",vba,367
156,"vba,excel,excel-2010",excel,367
157,"vba,excel,excel-2010",excel-2010,367
158,"asp.net,asp.net-mvc",asp.net,485
159,"asp.net,asp.net-mvc",asp.net-mvc,485
160,"php,if-statement",php,514
161,"php,if-statement",if-statement,514
162,"ruby-on-rails,devise",ruby-on-rails,793
163,"ruby-on-rails,devise",devise,793
164,"android,android-intent",android,1741
165,"android,android-intent",android-intent,1741
166,"android,android-layout",android,4297
167,"android,android-layout",android-layout,4297
168,"c#,asp.net,gridview",c#,1166
169,"c#,asp.net,gridview",asp.net,1166
170,"c#,asp.net,gridview",gridview,1166
171,"c++,vector",c++,1017
172,"c++,vector",vector,1017
173,"linux,shell",linux,581
174,"linux,shell",shell,581
175,"python,mysql",python,505
176,"python,mysql",mysql,505
177,"c#,asp.net-mvc-4",c#,472
178,"c#,asp.net-mvc-4",asp.net-mvc-4,472
179,"java,spring",java,1420
180,"java,spring",spring,1420
181,"python,class",python,416
182,"python,class",class,416
183,"c#,vb.net",c#,323
184,"c#,vb.net",vb.net,323
185,"javascript,knockout.js",javascript,1383
186,"javascript,knockout.js",knockout.js,1383
187,"php,laravel",php,1998
188,"php,laravel",laravel,1998
189,"svn,tortoisesvn",svn,374
190,"svn,tortoisesvn",tortoisesvn,374
191,"c#,arrays",c#,803
192,"c#,arrays",arrays,803
193,"c++,opengl",c++,700
194,"c++,opengl",opengl,700
195,"html,css,google-chrome",html,304
196,"html,css,google-chrome",css,304
197,"html,css,google-chrome",google-chrome,304
198,"python,regex",python,4473
199,"python,regex",regex,4473
200,"android,android-activity",android,1166
201,"android,android-activity",android-activity,1166
202,"java,multithreading,concurrency",java,340
203,"java,multithreading,concurrency",multithreading,340
204,"java,multithreading,concurrency",concurrency,340
205,"javascript,jquery,dom",javascript,619
206,"javascript,jquery,dom",jquery,619
207,"javascript,jquery,dom",dom,619
208,"c#,json,json.net",c#,583
209,"c#,json,json.net",json,583
210,"c#,json,json.net",json.net,583
211,"git,github",git,2268
212,"git,github",github,2268
213,"jquery,datatables",jquery,507
214,"jquery,datatables",datatables,507
215,"php,datetime",php,526
216,"php,datetime",datetime,526
217,"c++,pointers",c++,1018
218,"c++,pointers",pointers,1018
219,"r,dplyr",r,1150
220,"r,dplyr",dplyr,1150
221,"android,android-edittext",android,804
222,"android,android-edittext",android-edittext,804
223,"linux,bash",linux,1310
224,"linux,bash",bash,1310
225,"linux,bash,shell",linux,1004
226,"linux,bash,shell",bash,1004
227,"linux,bash,shell",shell,1004
228,"php,laravel-5",php,331
229,"php,laravel-5",laravel-5,331
230,"c#,entity-framework",c#,1846
231,"c#,entity-framework",entity-framework,1846
232,"c#,lambda",c#,316
233,"c#,lambda",lambda,316
234,"java,jdbc",java,417
235,"java,jdbc",jdbc,417
236,"javascript,angularjs,angularjs-directive,angularjs-scope",javascript,369
237,"javascript,angularjs,angularjs-directive,angularjs-scope",angularjs,369
238,"javascript,angularjs,angularjs-directive,angularjs-scope",angularjs-directive,369
239,"javascript,angularjs,angularjs-directive,angularjs-scope",angularjs-scope,369
240,"javascript,arrays,object",javascript,466
241,"javascript,arrays,object",arrays,466
242,"javascript,arrays,object",object,466
243,"javascript,canvas",javascript,512
244,"javascript,canvas",canvas,512
245,"android,xml,android-layout",android,321
246,"android,xml,android-layout",xml,321
247,"android,xml,android-layout",android-layout,321
248,"django,django-admin",django,438
249,"django,django-admin",django-admin,438
250,"java,sockets",java,520
251,"java,sockets",sockets,520
252,"javascript,angularjs,ionic-framework",javascript,335
253,"javascript,angularjs,ionic-framework",angularjs,335
254,"javascript,angularjs,ionic-framework",ionic-framework,335
255,"php,date",php,720
256,"php,date",date,720
257,"android,multithreading",android,305
258,"android,multithreading",multithreading,305
259,"java,libgdx",java,420
260,"java,libgdx",libgdx,420
261,"ruby-on-rails,ruby-on-rails-4",ruby-on-rails,1974
262,"ruby-on-rails,ruby-on-rails-4",ruby-on-rails-4,1974
263,"wpf,xaml",wpf,795
264,"wpf,xaml",xaml,795
265,"c#,sql,sql-server",c#,511
266,"c#,sql,sql-server",sql,511
267,"c#,sql,sql-server",sql-server,511
268,"javascript,html,css,angularjs",javascript,366
269,"javascript,html,css,angularjs",html,366
270,"javascript,html,css,angularjs",css,366
271,"javascript,html,css,angularjs",angularjs,366
272,"mysql,sql",mysql,13939
273,"mysql,sql",sql,13939
274,"php,cookies",php,328
275,"php,cookies",cookies,328
276,"php,string",php,688
277,"php,string",string,688
278,"python,csv",python,1253
279,"python,csv",csv,1253
280,"xml,xslt,xpath",xml,539
281,"xml,xslt,xpath",xslt,539
282,"xml,xslt,xpath",xpath,539
283,"c++,visual-c++",c++,679
284,"c++,visual-c++",visual-c++,679
285,"php,mysql,mysqli",php,1602
286,"php,mysql,mysqli",mysql,1602
