,Original_Tags,Tags,YearTagCount
0,"android,xml",android,742
1,"android,xml",xml,742
2,"php,html",php,3817
3,"php,html",html,3817
4,"python,tkinter",python,1200
5,"python,tkinter",tkinter,1200
6,"shell,unix",shell,327
7,"shell,unix",unix,327
8,"php,jquery,ajax",php,1381
9,"php,jquery,ajax",jquery,1381
10,"php,jquery,ajax",ajax,1381
11,"c#,sql,linq",c#,305
12,"c#,sql,linq",sql,305
13,"c#,sql,linq",linq,305
14,"javascript,node.js,express",javascript,721
15,"javascript,node.js,express",node.js,721
16,"javascript,node.js,express",express,721
17,"windows,batch-file",windows,715
18,"windows,batch-file",batch-file,715
19,"android,facebook",android,594
20,"android,facebook",facebook,594
21,"python,python-2.7",python,3407
22,"python,python-2.7",python-2.7,3407
23,"ruby,regex",ruby,1017
24,"ruby,regex",regex,1017
25,"python,arrays,numpy",python,987
26,"python,arrays,numpy",arrays,987
27,"python,arrays,numpy",numpy,987
28,"jquery,json",jquery,805
29,"jquery,json",json,805
30,"angularjs,angularjs-directive",angularjs,1647
31,"angularjs,angularjs-directive",angularjs-directive,1647
32,"php,multidimensional-array",php,307
33,"php,multidimensional-array",multidimensional-array,307
34,"python,flask",python,646
35,"python,flask",flask,646
36,"python,numpy,pandas",python,393
37,"python,numpy,pandas",numpy,393
38,"python,numpy,pandas",pandas,393
39,"c#,list",c#,503
40,"c#,list",list,503
41,"c#,sql-server",c#,604
42,"c#,sql-server",sql-server,604
43,"java,android,json",java,519
44,"java,android,json",android,519
45,"java,android,json",json,519
46,"laravel,laravel-4",laravel,639
47,"laravel,laravel-4",laravel-4,639
48,"objective-c,cocoa",objective-c,508
49,"objective-c,cocoa",cocoa,508
50,"c#,asp.net-mvc-3",c#,405
51,"c#,asp.net-mvc-3",asp.net-mvc-3,405
52,"c#,regex",c#,2648
53,"c#,regex",regex,2648
54,"scala,sbt",scala,468
55,"scala,sbt",sbt,468
56,"xml,xslt",xml,2115
57,"xml,xslt",xslt,2115
58,"android,android-ndk",android,317
59,"android,android-ndk",android-ndk,317
60,"c++,templates,c++11",c++,378
61,"c++,templates,c++11",templates,378
62,"c++,templates,c++11",c++11,378
63,"c++,winapi",c++,623
64,"c++,winapi",winapi,623
65,"android,android-animation",android,313
66,"android,android-animation",android-animation,313
67,"java,hibernate,jpa",java,494
68,"java,hibernate,jpa",hibernate,494
69,"java,hibernate,jpa",jpa,494
70,"javascript,google-chrome-extension",javascript,478
71,"javascript,google-chrome-extension",google-chrome-extension,478
72,"sql,sql-server,sql-server-2008,tsql",sql,756
73,"sql,sql-server,sql-server-2008,tsql",sql-server,756
74,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,756
75,"sql,sql-server,sql-server-2008,tsql",tsql,756
76,"php,mongodb",php,399
77,"php,mongodb",mongodb,399
78,"ruby-on-rails,heroku",ruby-on-rails,389
79,"ruby-on-rails,heroku",heroku,389
80,"android,sharedpreferences",android,476
81,"android,sharedpreferences",sharedpreferences,476
82,"java,loops",java,301
83,"java,loops",loops,301
84,"java,string",java,1434
85,"java,string",string,1434
86,"mongodb,meteor",mongodb,446
87,"mongodb,meteor",meteor,446
88,"c#,asp.net-mvc,asp.net-mvc-4",c#,517
89,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc,517
90,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc-4,517
91,"ios,uitableview",ios,1137
92,"ios,uitableview",uitableview,1137
93,"android,database,sqlite",android,467
94,"android,database,sqlite",database,467
95,"android,database,sqlite",sqlite,467
96,"angularjs,angularjs-directive,angularjs-scope",angularjs,509
97,"angularjs,angularjs-directive,angularjs-scope",angularjs-directive,509
98,"angularjs,angularjs-directive,angularjs-scope",angularjs-scope,509
99,"c#,windows-phone-8",c#,498
100,"c#,windows-phone-8",windows-phone-8,498
101,"c++,boost",c++,620
102,"c++,boost",boost,620
103,"php,mysql,database",php,988
104,"php,mysql,database",mysql,988
