,Tags,Year,count
0,['android-studio'],2013,38
1,['android-studio'],2014,75
2,['android-studio'],2015,125
3,['android-studio'],2016,136
4,['android-studio'],2017,85
5,['android-studio'],2018,98
6,['android-studio'],2019,118
7,['android-studio'],2020,71
