,Tags,Year,count
0,['ajax'],2008,6
1,['ajax'],2009,27
2,['ajax'],2010,64
3,['ajax'],2011,78
4,['ajax'],2012,51
5,['ajax'],2013,50
6,['ajax'],2014,33
7,['ajax'],2015,35
8,['ajax'],2016,24
9,['ajax'],2017,24
10,['ajax'],2018,22
11,['ajax'],2019,13
12,['ajax'],2020,7
