,Tags,Year,count
0,['pandas'],2012,23
1,['pandas'],2013,84
2,['pandas'],2014,58
3,['pandas'],2015,90
4,['pandas'],2016,151
5,['pandas'],2017,338
6,['pandas'],2018,289
7,['pandas'],2019,489
8,['pandas'],2020,341
