,Original_Tags,Tags,YearTagCount
0,"asp.net-mvc,razor",asp.net-mvc,764
1,"asp.net-mvc,razor",razor,764
2,"bash,awk",bash,807
3,"bash,awk",awk,807
4,"r,list",r,358
5,"r,list",list,358
6,"angularjs,ionic-framework",angularjs,572
7,"angularjs,ionic-framework",ionic-framework,572
8,"c#,c#-4.0",c#,663
9,"c#,c#-4.0",c#-4.0,663
10,"java,javafx",java,1295
11,"java,javafx",javafx,1295
12,"java,methods",java,434
13,"java,methods",methods,434
14,"javascript,jquery,css",javascript,4375
15,"javascript,jquery,css",jquery,4375
16,"javascript,jquery,css",css,4375
17,"android,spinner",android,360
18,"android,spinner",spinner,360
19,"css,sass",css,708
20,"css,sass",sass,708
21,"java,exception-handling",java,336
22,"java,exception-handling",exception-handling,336
23,"javascript,arrays,angularjs",javascript,312
24,"javascript,arrays,angularjs",arrays,312
25,"javascript,arrays,angularjs",angularjs,312
26,"javascript,google-visualization",javascript,369
27,"javascript,google-visualization",google-visualization,369
28,"vba,ms-access",vba,614
29,"vba,ms-access",ms-access,614
30,"docker,docker-compose",docker,473
31,"docker,docker-compose",docker-compose,473
32,"javascript,jquery,jquery-validate",javascript,394
33,"javascript,jquery,jquery-validate",jquery,394
34,"javascript,jquery,jquery-validate",jquery-validate,394
35,"javascript,jquery,ruby-on-rails",javascript,405
36,"javascript,jquery,ruby-on-rails",jquery,405
37,"javascript,jquery,ruby-on-rails",ruby-on-rails,405
38,"php,joomla",php,389
39,"php,joomla",joomla,389
40,"python,matplotlib,plot",python,572
41,"python,matplotlib,plot",matplotlib,572
42,"python,matplotlib,plot",plot,572
43,"c,pointers",c,1805
44,"c,pointers",pointers,1805
45,"c#,c++",c#,304
46,"c#,c++",c++,304
47,"c#,linq",c#,7573
48,"c#,linq",linq,7573
49,"c#,winforms",c#,6238
50,"c#,winforms",winforms,6238
51,"ios,swift,firebase,firebase-realtime-database",ios,422
52,"ios,swift,firebase,firebase-realtime-database",swift,422
53,"ios,swift,firebase,firebase-realtime-database",firebase,422
54,"ios,swift,firebase,firebase-realtime-database",firebase-realtime-database,422
55,"java,servlets",java,788
56,"java,servlets",servlets,788
57,"javascript,for-loop",javascript,319
58,"javascript,for-loop",for-loop,319
59,"c#,unity3d",c#,2069
60,"c#,unity3d",unity3d,2069
61,"c#,wpf,datagrid",c#,647
62,"c#,wpf,datagrid",wpf,647
63,"c#,wpf,datagrid",datagrid,647
64,"css,flexbox",css,644
65,"css,flexbox",flexbox,644
66,"html,css,image",html,675
67,"html,css,image",css,675
68,"html,css,image",image,675
69,"mysql,sql,sql-server",mysql,439
70,"mysql,sql,sql-server",sql,439
71,"mysql,sql,sql-server",sql-server,439
72,"python,regex,python-3.x",python,333
73,"python,regex,python-3.x",regex,333
74,"python,regex,python-3.x",python-3.x,333
75,"xslt,xpath",xslt,308
76,"xslt,xpath",xpath,308
77,"c#,sql",c#,1061
78,"c#,sql",sql,1061
79,"java,for-loop",java,466
80,"java,for-loop",for-loop,466
81,"json,go",json,328
82,"json,go",go,328
83,"python,google-app-engine",python,1147
84,"python,google-app-engine",google-app-engine,1147
85,"sql,ms-access",sql,1785
86,"sql,ms-access",ms-access,1785
87,"c#,visual-studio-2010",c#,705
88,"c#,visual-studio-2010",visual-studio-2010,705
89,"c#,xml",c#,1875
90,"c#,xml",xml,1875
91,"java,arrays,sorting",java,344
92,"java,arrays,sorting",arrays,344
93,"java,arrays,sorting",sorting,344
94,"ruby-on-rails,ruby-on-rails-3",ruby-on-rails,3438
95,"ruby-on-rails,ruby-on-rails-3",ruby-on-rails-3,3438
96,"c#,entity-framework,linq",c#,499
97,"c#,entity-framework,linq",entity-framework,499
98,"c#,entity-framework,linq",linq,499
99,"c#,xml,linq-to-xml",c#,355
100,"c#,xml,linq-to-xml",xml,355
101,"c#,xml,linq-to-xml",linq-to-xml,355
