,Tags,Year,count
0,['java'],2008,79
1,['java'],2009,641
2,['java'],2010,2193
3,['java'],2011,3735
4,['java'],2012,5248
5,['java'],2013,6708
6,['java'],2014,6506
7,['java'],2015,6368
8,['java'],2016,5018
9,['java'],2017,3901
10,['java'],2018,3390
11,['java'],2019,3247
12,['java'],2020,2067
