,Tags,Year,count
0,['mysql'],2008,57
1,['mysql'],2009,587
2,['mysql'],2010,1474
3,['mysql'],2011,2768
4,['mysql'],2012,4072
5,['mysql'],2013,3969
6,['mysql'],2014,3597
7,['mysql'],2015,3749
8,['mysql'],2016,3668
9,['mysql'],2017,3046
10,['mysql'],2018,2351
11,['mysql'],2019,2035
12,['mysql'],2020,1066
