,Tags,Year,count
0,"['html', 'css']",2008,90
1,"['html', 'css']",2009,552
2,"['html', 'css']",2010,1273
3,"['html', 'css']",2011,3050
4,"['html', 'css']",2012,4698
5,"['html', 'css']",2013,6592
6,"['html', 'css']",2014,8257
7,"['html', 'css']",2015,8006
8,"['html', 'css']",2016,7416
9,"['html', 'css']",2017,6356
10,"['html', 'css']",2018,4310
11,"['html', 'css']",2019,3794
12,"['html', 'css']",2020,2744
