,Tags,Year,count
0,['javascript'],2008,119
1,['javascript'],2009,960
2,['javascript'],2010,2449
3,['javascript'],2011,4679
4,['javascript'],2012,5959
5,['javascript'],2013,7436
6,['javascript'],2014,6598
7,['javascript'],2015,6549
8,['javascript'],2016,6687
9,['javascript'],2017,6460
10,['javascript'],2018,6416
11,['javascript'],2019,6422
12,['javascript'],2020,4643
