,Original_Tags,Tags,YearTagCount
0,"python,matplotlib",python,652
1,"python,matplotlib",matplotlib,652
2,"iphone,xcode",iphone,752
3,"iphone,xcode",xcode,752
4,"emacs,elisp",emacs,1062
5,"emacs,elisp",elisp,1062
6,"excel,excel-formula",excel,431
7,"excel,excel-formula",excel-formula,431
8,"sql,sql-server",sql,1429
9,"sql,sql-server",sql-server,1429
10,"javascript,jquery",javascript,1506
11,"javascript,jquery",jquery,1506
12,"php,arrays",php,351
13,"php,arrays",arrays,351
14,"excel,vba",excel,2221
15,"excel,vba",vba,2221
16,"python,pandas",python,4197
17,"python,pandas",pandas,4197
18,"javascript,angular,typescript",javascript,321
19,"javascript,angular,typescript",angular,321
20,"javascript,angular,typescript",typescript,321
21,"php,mysql",php,422
22,"php,mysql",mysql,422
23,"android,kotlin",android,365
24,"android,kotlin",kotlin,365
25,"php,regex,apache,.htaccess,mod-rewrite",php,364
26,"php,regex,apache,.htaccess,mod-rewrite",regex,364
27,"php,regex,apache,.htaccess,mod-rewrite",apache,364
28,"php,regex,apache,.htaccess,mod-rewrite",.htaccess,364
29,"php,regex,apache,.htaccess,mod-rewrite",mod-rewrite,364
30,"html,css,bootstrap-4",html,375
31,"html,css,bootstrap-4",css,375
32,"html,css,bootstrap-4",bootstrap-4,375
33,"javascript,html,css",javascript,1374
34,"javascript,html,css",html,1374
35,"javascript,html,css",css,1374
36,"python,pandas,numpy",python,373
37,"python,pandas,numpy",pandas,373
38,"python,pandas,numpy",numpy,373
39,"r,dataframe",r,467
40,"r,dataframe",dataframe,467
41,"javascript,html,jquery",javascript,504
42,"javascript,html,jquery",html,504
43,"javascript,html,jquery",jquery,504
44,"javascript,reactjs",javascript,2472
45,"javascript,reactjs",reactjs,2472
46,"python-3.x,pandas",python-3.x,387
47,"python-3.x,pandas",pandas,387
48,"javascript,typescript",javascript,360
49,"javascript,typescript",typescript,360
50,"python,pygame",python,459
51,"python,pygame",pygame,459
52,"python,python-3.x",python,1937
53,"python,python-3.x",python-3.x,1937
54,"c#,linq",c#,351
55,"c#,linq",linq,351
56,"c#,unity3d",c#,681
57,"c#,unity3d",unity3d,681
58,"python,numpy",python,714
59,"python,numpy",numpy,714
60,"javascript,node.js",javascript,637
61,"javascript,node.js",node.js,637
62,"r,ggplot2",r,1076
63,"r,ggplot2",ggplot2,1076
64,"javascript,arrays",javascript,794
65,"javascript,arrays",arrays,794
66,"javascript,jquery,html,css",javascript,309
67,"javascript,jquery,html,css",jquery,309
68,"javascript,jquery,html,css",html,309
69,"javascript,jquery,html,css",css,309
70,"ios,swift",ios,519
71,"ios,swift",swift,519
72,"java,android",java,720
73,"java,android",android,720
74,"javascript,jquery,html",javascript,409
75,"javascript,jquery,html",jquery,409
76,"javascript,jquery,html",html,409
77,"flutter,flutter-layout",flutter,425
78,"flutter,flutter-layout",flutter-layout,425
79,"javascript,html",javascript,1733
80,"javascript,html",html,1733
81,"php,facebook,facebook-graph-api",php,653
82,"php,facebook,facebook-graph-api",facebook,653
83,"php,facebook,facebook-graph-api",facebook-graph-api,653
84,"python,django",python,1280
85,"python,django",django,1280
86,"python,dictionary",python,386
87,"python,dictionary",dictionary,386
88,"sql,sql-server,tsql",sql,352
89,"sql,sql-server,tsql",sql-server,352
90,"sql,sql-server,tsql",tsql,352
91,"javascript,regex",javascript,568
92,"javascript,regex",regex,568
93,"c#,wpf",c#,301
94,"c#,wpf",wpf,301
95,"flutter,dart",flutter,1777
96,"flutter,dart",dart,1777
97,"swift,swiftui",swift,354
98,"swift,swiftui",swiftui,354
99,"python,tkinter",python,602
100,"python,tkinter",tkinter,602
101,"reactjs,typescript",reactjs,351
102,"reactjs,typescript",typescript,351
103,"python,arrays,numpy",python,336
104,"python,arrays,numpy",arrays,336
105,"python,arrays,numpy",numpy,336
106,"sql,oracle",sql,679
107,"sql,oracle",oracle,679
108,"python,beautifulsoup",python,305
109,"python,beautifulsoup",beautifulsoup,305
110,"angular,typescript",angular,574
111,"angular,typescript",typescript,574
112,"python,pandas,dataframe",python,2048
113,"python,pandas,dataframe",pandas,2048
114,"python,pandas,dataframe",dataframe,2048
115,"r,shiny",r,326
116,"r,shiny",shiny,326
117,"javascript,reactjs,react-hooks",javascript,396
118,"javascript,reactjs,react-hooks",reactjs,396
119,"javascript,reactjs,react-hooks",react-hooks,396
120,"delphi,delphi-xe2",delphi,378
121,"delphi,delphi-xe2",delphi-xe2,378
122,"javascript,html,jquery,css",javascript,347
123,"javascript,html,jquery,css",html,347
124,"javascript,html,jquery,css",jquery,347
125,"javascript,html,jquery,css",css,347
126,"python,list",python,527
127,"python,list",list,527
128,"html,css,flexbox",html,303
129,"html,css,flexbox",css,303
130,"html,css,flexbox",flexbox,303
131,"python,python-3.x,pandas",python,428
132,"python,python-3.x,pandas",python-3.x,428
133,"python,python-3.x,pandas",pandas,428
134,"html,css",html,2744
135,"html,css",css,2744
136,"javascript,vue.js",javascript,514
137,"javascript,vue.js",vue.js,514
138,"reactjs,react-hooks",reactjs,443
139,"reactjs,react-hooks",react-hooks,443
140,"javascript,reactjs,react-native",javascript,313
141,"javascript,reactjs,react-native",reactjs,313
142,"javascript,reactjs,react-native",react-native,313
143,"google-apps-script,google-sheets",google-apps-script,474
144,"google-apps-script,google-sheets",google-sheets,474
145,"python,json",python,312
146,"python,json",json,312
147,"php,laravel",php,1025
148,"php,laravel",laravel,1025
149,"python,regex",python,706
150,"python,regex",regex,706
151,"r,dplyr",r,775
152,"r,dplyr",dplyr,775
153,"mysql,sql",mysql,1145
154,"mysql,sql",sql,1145
155,"sql,postgresql",sql,701
156,"sql,postgresql",postgresql,701
157,"ruby-on-rails,ruby",ruby-on-rails,321
158,"ruby-on-rails,ruby",ruby,321
