,Original_Tags,Tags,YearTagCount
0,"android,xml",android,936
1,"android,xml",xml,936
2,"javascript,d3.js,svg",javascript,593
3,"javascript,d3.js,svg",d3.js,593
4,"javascript,d3.js,svg",svg,593
5,"php,html",php,4685
6,"php,html",html,4685
7,"python,tkinter",python,2805
8,"python,tkinter",tkinter,2805
9,"shell,unix",shell,302
10,"shell,unix",unix,302
11,"swift,swift3",swift,342
12,"swift,swift3",swift3,342
13,"android,gradle",android,527
14,"android,gradle",gradle,527
15,"ios,swift,realm",ios,365
16,"ios,swift,realm",swift,365
17,"ios,swift,realm",realm,365
18,"java,jsoup",java,352
19,"java,jsoup",jsoup,352
20,"php,jquery,ajax",php,1493
21,"php,jquery,ajax",jquery,1493
22,"php,jquery,ajax",ajax,1493
23,"python,pyqt",python,326
24,"python,pyqt",pyqt,326
25,"python,random",python,315
26,"python,random",random,315
27,"r,for-loop",r,409
28,"r,for-loop",for-loop,409
29,"bash,awk,sed",bash,460
30,"bash,awk,sed",awk,460
31,"bash,awk,sed",sed,460
32,"c#,sql,linq",c#,305
33,"c#,sql,linq",sql,305
34,"c#,sql,linq",linq,305
35,"javascript,node.js,express",javascript,1631
36,"javascript,node.js,express",node.js,1631
37,"javascript,node.js,express",express,1631
38,"python,function",python,539
39,"python,function",function,539
40,"windows,batch-file",windows,985
41,"windows,batch-file",batch-file,985
42,"java,android,listview",java,395
43,"java,android,listview",android,395
44,"java,android,listview",listview,395
45,"python,bokeh",python,382
46,"python,bokeh",bokeh,382
47,"python,scipy",python,341
48,"python,scipy",scipy,341
49,"r,date",r,395
50,"r,date",date,395
51,"reactjs,typescript",reactjs,640
52,"reactjs,typescript",typescript,640
53,"android,facebook",android,360
54,"android,facebook",facebook,360
55,"python,python-2.7",python,4701
56,"python,python-2.7",python-2.7,4701
57,"ruby,regex",ruby,875
58,"ruby,regex",regex,875
59,"javascript,google-apps-script,google-sheets",javascript,486
60,"javascript,google-apps-script,google-sheets",google-apps-script,486
61,"javascript,google-apps-script,google-sheets",google-sheets,486
62,"python,arrays,numpy",python,2442
63,"python,arrays,numpy",arrays,2442
64,"python,arrays,numpy",numpy,2442
65,"c#,asp.net-mvc,linq",c#,315
66,"c#,asp.net-mvc,linq",asp.net-mvc,315
67,"c#,asp.net-mvc,linq",linq,315
68,"java,eclipse,maven",java,374
69,"java,eclipse,maven",eclipse,374
70,"java,eclipse,maven",maven,374
71,"java,spring-boot",java,458
72,"java,spring-boot",spring-boot,458
