,Original_Tags,Tags,YearTagCount
0,"android,xml",android,323
1,"android,xml",xml,323
2,"javascript,d3.js,svg",javascript,308
3,"javascript,d3.js,svg",d3.js,308
4,"javascript,d3.js,svg",svg,308
5,"php,html",php,1798
6,"php,html",html,1798
7,"python,tkinter",python,1672
8,"python,tkinter",tkinter,1672
9,"php,jquery,ajax",php,523
10,"php,jquery,ajax",jquery,523
11,"php,jquery,ajax",ajax,523
12,"javascript,node.js,express",javascript,806
13,"javascript,node.js,express",node.js,806
14,"javascript,node.js,express",express,806
15,"windows,batch-file",windows,361
16,"windows,batch-file",batch-file,361
17,"reactjs,typescript",reactjs,597
18,"reactjs,typescript",typescript,597
19,"python,python-2.7",python,1619
20,"python,python-2.7",python-2.7,1619
21,"javascript,google-apps-script,google-sheets",javascript,310
22,"javascript,google-apps-script,google-sheets",google-apps-script,310
23,"javascript,google-apps-script,google-sheets",google-sheets,310
24,"python,arrays,numpy",python,1269
25,"python,arrays,numpy",arrays,1269
26,"python,arrays,numpy",numpy,1269
27,"java,spring-boot",java,389
28,"java,spring-boot",spring-boot,389
29,"ios,swift,xcode",ios,749
30,"ios,swift,xcode",swift,749
31,"ios,swift,xcode",xcode,749
32,"python,flask",python,700
33,"python,flask",flask,700
34,"c#,sql-server",c#,406
35,"c#,sql-server",sql-server,406
36,"c#,regex",c#,1009
37,"c#,regex",regex,1009
38,"docker,dockerfile",docker,474
39,"docker,dockerfile",dockerfile,474
40,"vba,outlook",vba,305
41,"vba,outlook",outlook,305
42,"xml,xslt",xml,963
43,"xml,xslt",xslt,963
44,"python,python-3.x,python-2.7",python,367
45,"python,python-3.x,python-2.7",python-3.x,367
46,"python,python-3.x,python-2.7",python-2.7,367
47,"java,selenium",java,306
48,"java,selenium",selenium,306
49,"python,keras",python,354
50,"python,keras",keras,354
51,"java,string",java,485
52,"java,string",string,485
53,"reactjs,react-redux",reactjs,362
54,"reactjs,react-redux",react-redux,362
55,"azure,azure-functions",azure,321
56,"azure,azure-functions",azure-functions,321
57,"c#,asp.net-mvc",c#,922
58,"c#,asp.net-mvc",asp.net-mvc,922
59,"sql,oracle",sql,3586
60,"sql,oracle",oracle,3586
61,"angular,angular-cli",angular,425
62,"angular,angular-cli",angular-cli,425
63,"python,beautifulsoup",python,878
64,"python,beautifulsoup",beautifulsoup,878
65,"python,django,django-rest-framework",python,776
66,"python,django,django-rest-framework",django,776
67,"python,django,django-rest-framework",django-rest-framework,776
68,"python,opencv",python,585
69,"python,opencv",opencv,585
70,"java,arrays",java,1246
71,"java,arrays",arrays,1246
72,"angular,typescript",angular,3234
73,"angular,typescript",typescript,3234
74,"c#,uwp",c#,412
75,"c#,uwp",uwp,412
76,"javascript,vue.js,vuejs2,vue-component",javascript,386
77,"javascript,vue.js,vuejs2,vue-component",vue.js,386
78,"javascript,vue.js,vuejs2,vue-component",vuejs2,386
79,"javascript,vue.js,vuejs2,vue-component",vue-component,386
80,"php,wordpress",php,1751
81,"php,wordpress",wordpress,1751
82,"javascript,function",javascript,325
83,"javascript,function",function,325
84,"javascript,reactjs,redux",javascript,603
85,"javascript,reactjs,redux",reactjs,603
86,"javascript,reactjs,redux",redux,603
87,"php,json",php,824
88,"php,json",json,824
89,"reactjs,react-native",reactjs,941
90,"reactjs,react-native",react-native,941
91,"python,pandas,dataframe",python,5498
92,"python,pandas,dataframe",pandas,5498
93,"python,pandas,dataframe",dataframe,5498
94,"r,shiny",r,1429
95,"r,shiny",shiny,1429
96,"java,hibernate",java,367
97,"java,hibernate",hibernate,367
98,"vba,ms-word",vba,579
99,"vba,ms-word",ms-word,579
100,"jquery,css",jquery,496
101,"jquery,css",css,496
102,"python,arrays",python,351
103,"python,arrays",arrays,351
104,"scala,apache-spark,apache-spark-sql",scala,701
105,"scala,apache-spark,apache-spark-sql",apache-spark,701
106,"scala,apache-spark,apache-spark-sql",apache-spark-sql,701
107,"sql,oracle,plsql",sql,446
108,"sql,oracle,plsql",oracle,446
109,"sql,oracle,plsql",plsql,446
110,"amazon-web-services,amazon-ec2",amazon-web-services,313
111,"amazon-web-services,amazon-ec2",amazon-ec2,313
112,"ios,xcode",ios,390
113,"ios,xcode",xcode,390
114,"javascript,reactjs,react-hooks",javascript,415
115,"javascript,reactjs,react-hooks",reactjs,415
116,"javascript,reactjs,react-hooks",react-hooks,415
117,"jenkins,jenkins-pipeline",jenkins,487
118,"jenkins,jenkins-pipeline",jenkins-pipeline,487
119,"javascript,php,html",javascript,712
120,"javascript,php,html",php,712
121,"javascript,php,html",html,712
122,"bash,shell",bash,878
123,"bash,shell",shell,878
124,"javascript,php,jquery,html",javascript,457
125,"javascript,php,jquery,html",php,457
126,"javascript,php,jquery,html",jquery,457
127,"javascript,php,jquery,html",html,457
128,"python,list",python,1752
129,"python,list",list,1752
130,"regex,python-3.x",regex,336
131,"regex,python-3.x",python-3.x,336
132,"c#,wpf,mvvm",c#,350
133,"c#,wpf,mvvm",wpf,350
134,"c#,wpf,mvvm",mvvm,350
135,"html,css,flexbox",html,1894
136,"html,css,flexbox",css,1894
137,"html,css,flexbox",flexbox,1894
138,"node.js,express",node.js,913
139,"node.js,express",express,913
140,"wordpress,woocommerce",wordpress,365
141,"wordpress,woocommerce",woocommerce,365
142,"php,mysql,codeigniter",php,459
143,"php,mysql,codeigniter",mysql,459
144,"php,mysql,codeigniter",codeigniter,459
145,"laravel,eloquent",laravel,592
146,"laravel,eloquent",eloquent,592
147,"python,python-3.x,pandas",python,1451
148,"python,python-3.x,pandas",python-3.x,1451
149,"python,python-3.x,pandas",pandas,1451
150,"firebase,google-cloud-firestore",firebase,461
151,"firebase,google-cloud-firestore",google-cloud-firestore,461
152,"python,tensorflow",python,1872
153,"python,tensorflow",tensorflow,1872
154,"javascript,html,canvas",javascript,342
155,"javascript,html,canvas",html,342
156,"javascript,html,canvas",canvas,342
157,"html,css",html,14460
158,"html,css",css,14460
159,"javascript,firebase,firebase-realtime-database",javascript,465
160,"javascript,firebase,firebase-realtime-database",firebase,465
161,"javascript,firebase,firebase-realtime-database",firebase-realtime-database,465
162,"javascript,node.js,mongodb,mongoose",javascript,422
163,"javascript,node.js,mongodb,mongoose",node.js,422
164,"javascript,node.js,mongodb,mongoose",mongodb,422
165,"javascript,node.js,mongodb,mongoose",mongoose,422
166,"elixir,phoenix-framework",elixir,322
167,"elixir,phoenix-framework",phoenix-framework,322
168,"php,regex",php,1229
169,"php,regex",regex,1229
170,"python,sqlite",python,326
171,"python,sqlite",sqlite,326
172,"javascript,vue.js",javascript,1550
173,"javascript,vue.js",vue.js,1550
174,"swift,xcode",swift,371
175,"swift,xcode",xcode,371
176,"javascript,html,dom",javascript,332
177,"javascript,html,dom",html,332
178,"javascript,html,dom",dom,332
179,"javascript,reactjs,ecmascript-6",javascript,602
180,"javascript,reactjs,ecmascript-6",reactjs,602
181,"javascript,reactjs,ecmascript-6",ecmascript-6,602
182,"node.js,mongodb",node.js,552
183,"node.js,mongodb",mongodb,552
184,"r,plot",r,419
185,"r,plot",plot,419
186,"reactjs,react-hooks",reactjs,505
187,"reactjs,react-hooks",react-hooks,505
188,"javascript,reactjs,react-native",javascript,817
189,"javascript,reactjs,react-native",reactjs,817
190,"javascript,reactjs,react-native",react-native,817
191,"mongodb,mongodb-query",mongodb,503
192,"mongodb,mongodb-query",mongodb-query,503
193,"java,generics",java,600
194,"java,generics",generics,600
195,"javascript,reactjs,react-router",javascript,438
196,"javascript,reactjs,react-router",reactjs,438
197,"javascript,reactjs,react-router",react-router,438
198,"c,arrays",c,508
199,"c,arrays",arrays,508
200,"google-apps-script,google-sheets",google-apps-script,1072
201,"google-apps-script,google-sheets",google-sheets,1072
202,"php,arrays,multidimensional-array",php,543
203,"php,arrays,multidimensional-array",arrays,543
204,"php,arrays,multidimensional-array",multidimensional-array,543
205,"css,twitter-bootstrap",css,457
206,"css,twitter-bootstrap",twitter-bootstrap,457
207,"python,json",python,1001
208,"python,json",json,1001
209,"python,pandas,matplotlib",python,618
210,"python,pandas,matplotlib",pandas,618
211,"python,pandas,matplotlib",matplotlib,618
212,"php,wordpress,woocommerce",php,570
213,"php,wordpress,woocommerce",wordpress,570
214,"php,wordpress,woocommerce",woocommerce,570
215,"python,dataframe",python,303
216,"python,dataframe",dataframe,303
217,"mongodb,mongodb-query,aggregation-framework",mongodb,558
218,"mongodb,mongodb-query,aggregation-framework",mongodb-query,558
219,"mongodb,mongodb-query,aggregation-framework",aggregation-framework,558
220,"r,regex",r,666
221,"r,regex",regex,666
222,"android,android-layout",android,899
223,"android,android-layout",android-layout,899
224,"c++,vector",c++,371
225,"c++,vector",vector,371
226,"java,android,firebase,google-cloud-firestore",java,310
227,"java,android,firebase,google-cloud-firestore",android,310
228,"java,android,firebase,google-cloud-firestore",firebase,310
229,"java,android,firebase,google-cloud-firestore",google-cloud-firestore,310
230,"python,mysql",python,314
231,"python,mysql",mysql,314
232,"java,spring",java,739
233,"java,spring",spring,739
234,"vue.js,vuejs2,vue-component",vue.js,404
235,"vue.js,vuejs2,vue-component",vuejs2,404
236,"vue.js,vuejs2,vue-component",vue-component,404
237,"java,spring,spring-boot",java,739
238,"java,spring,spring-boot",spring,739
239,"java,spring,spring-boot",spring-boot,739
240,"php,laravel",php,4051
241,"php,laravel",laravel,4051
242,"python,apache-spark,pyspark",python,320
243,"python,apache-spark,pyspark",apache-spark,320
244,"python,apache-spark,pyspark",pyspark,320
245,"c#,arrays",c#,327
246,"c#,arrays",arrays,327
247,"python,regex",python,2754
248,"python,regex",regex,2754
249,"arrays,swift",arrays,387
250,"arrays,swift",swift,387
251,"visual-studio-code,vscode-settings",visual-studio-code,333
252,"visual-studio-code,vscode-settings",vscode-settings,333
253,"c#,json,json.net",c#,398
254,"c#,json,json.net",json,398
255,"c#,json,json.net",json.net,398
256,"git,github",git,1100
257,"git,github",github,1100
258,"c++,pointers",c++,312
259,"c++,pointers",pointers,312
260,"r,dplyr",r,2487
261,"r,dplyr",dplyr,2487
262,"linux,bash",linux,568
263,"linux,bash",bash,568
264,"linux,bash,shell",linux,476
265,"linux,bash,shell",bash,476
266,"linux,bash,shell",shell,476
267,"php,laravel-5",php,341
268,"php,laravel-5",laravel-5,341
269,"c#,entity-framework",c#,590
270,"c#,entity-framework",entity-framework,590
271,"excel,vba,excel-formula",excel,365
272,"excel,vba,excel-formula",vba,365
273,"excel,vba,excel-formula",excel-formula,365
274,"javascript,arrays,object",javascript,740
275,"javascript,arrays,object",arrays,740
276,"javascript,arrays,object",object,740
277,"qt,qml",qt,312
278,"qt,qml",qml,312
279,"wpf,xaml",wpf,372
280,"wpf,xaml",xaml,372
281,"mysql,sql",mysql,6686
282,"mysql,sql",sql,6686
283,"python,csv",python,828
284,"python,csv",csv,828
285,"c#,xamarin,xamarin.forms",c#,337
286,"c#,xamarin,xamarin.forms",xamarin,337
287,"c#,xamarin,xamarin.forms",xamarin.forms,337
288,"php,mysql,mysqli",php,590
289,"php,mysql,mysqli",mysql,590
290,"php,mysql,mysqli",mysqli,590
291,"sql,postgresql",sql,3010
292,"sql,postgresql",postgresql,3010
293,"javascript,angularjs",javascript,2487
294,"javascript,angularjs",angularjs,2487
295,"ruby-on-rails,ruby",ruby-on-rails,2072
296,"ruby-on-rails,ruby",ruby,2072
297,"python,django,django-models",python,549
298,"python,django,django-models",django,549
299,"python,django,django-models",django-models,549
300,"python,tensorflow,keras",python,603
301,"python,tensorflow,keras",tensorflow,603
302,"python,tensorflow,keras",keras,603
303,"php,laravel,laravel-5",php,1028
304,"php,laravel,laravel-5",laravel,1028
305,"php,laravel,laravel-5",laravel-5,1028
306,"angular,angular-material",angular,970
307,"angular,angular-material",angular-material,970
308,"javascript,jquery,ajax",javascript,1132
309,"javascript,jquery,ajax",jquery,1132
310,"javascript,jquery,ajax",ajax,1132
311,"jquery,html",jquery,1366
