,Original_Tags,Tags,YearTagCount
0,"c#,json.net",c#,523
1,"c#,json.net",json.net,523
2,"java,recursion",java,557
3,"java,recursion",recursion,557
4,"python,django,django-models",python,1082
5,"python,django,django-models",django,1082
6,"python,django,django-models",django-models,1082
7,"python,tensorflow,keras",python,860
8,"python,tensorflow,keras",tensorflow,860
9,"python,tensorflow,keras",keras,860
10,"jquery,twitter-bootstrap",jquery,399
11,"jquery,twitter-bootstrap",twitter-bootstrap,399
12,"php,laravel,laravel-5",php,1912
13,"php,laravel,laravel-5",laravel,1912
14,"php,laravel,laravel-5",laravel-5,1912
15,"swift,firebase,firebase-realtime-database",swift,374
16,"swift,firebase,firebase-realtime-database",firebase,374
17,"swift,firebase,firebase-realtime-database",firebase-realtime-database,374
18,"angular,angular-material",angular,1257
19,"angular,angular-material",angular-material,1257
20,"cakephp,cakephp-3.0",cakephp,380
21,"cakephp,cakephp-3.0",cakephp-3.0,380
22,"django,django-templates",django,510
23,"django,django-templates",django-templates,510
24,"javascript,jquery,ajax",javascript,2675
25,"javascript,jquery,ajax",jquery,2675
26,"javascript,jquery,ajax",ajax,2675
27,"python,django,django-views",python,323
28,"python,django,django-views",django,323
29,"python,django,django-views",django-views,323
30,"javascript,php,jquery,html,css",javascript,438
31,"javascript,php,jquery,html,css",php,438
32,"javascript,php,jquery,html,css",jquery,438
33,"javascript,php,jquery,html,css",html,438
34,"javascript,php,jquery,html,css",css,438
35,"jquery,html",jquery,2967
36,"jquery,html",html,2967
37,"python,matplotlib",python,3985
38,"python,matplotlib",matplotlib,3985
39,"python,python-3.x,tkinter",python,925
40,"python,python-3.x,tkinter",python-3.x,925
41,"python,python-3.x,tkinter",tkinter,925
42,"apache-flink,flink-streaming",apache-flink,339
43,"apache-flink,flink-streaming",flink-streaming,339
44,"c#,excel",c#,317
45,"c#,excel",excel,317
46,"java,regex,string",java,485
47,"java,regex,string",regex,485
48,"java,regex,string",string,485
49,"excel,excel-formula",excel,3427
