,Tags,Year,count
0,['rust'],2012,3
1,['rust'],2013,42
2,['rust'],2014,362
3,['rust'],2015,702
4,['rust'],2016,520
5,['rust'],2017,483
6,['rust'],2018,491
7,['rust'],2019,508
8,['rust'],2020,507
